clips	text	text_process	pictos	tokens
cefc-clapi-jeux_video_foot_Lyon-1870	c'est où les tours	c'est où les tours	[7095, 36480, 7764, 8477, 6232]	celui-là être où les tours
cefc-clapi-jeux_video_foot_Lyon-338	à la mort	à la mort	[7041, 8476, 8172]	à le mort
cefc-clapi-jeux_video_foot_Lyon-1409	voilà nnaammee	voilà nnaammee	[36935, 3417]	haut_du_corps !
cefc-clapi-jeux_video_foot_Lyon-746	ah la la	ah la la	[8476]	le
cefc-clapi-jeux_video_foot_Lyon-552	jul prend la suisse	jul prend la suisse	[37779, 10148, 8476, 28978]	quelqu'un prendre le suisse
cefc-clapi-jeux_video_foot_Lyon-942	il aime bien rentrer dans l'axe ronaldinho	il aime bien rentrer dans l'axe ronaldinho	[6480, 37721, 5397, 29714, 7034, 8476, 36935]	il aimer heureusement rentrer_à_la_maison dans le haut_du_corps
cefc-clapi-jeux_video_foot_Lyon-789	joue normalement	joue normalement	[23392, 3417]	jouer !
cefc-clapi-jeux_video_foot_Lyon-1550	menu principal	menu principal	[5513, 34782]	carte directeurs_d'école
cefc-clapi-jeux_video_foot_Lyon-375	on essaye de perdre du temps là	on essaye de perdre du temps là	[31672, 26144, 7074, 24760, 11712, 22631, 5375]	nous essayer de perdre du époque là
cefc-clapi-jeux_video_foot_Lyon-1548	oh j'ai un carton	oh j'ai un carton	[6632, 32761, 2627, 37948]	me avoir un carton
cefc-clapi-jeux_video_foot_Lyon-542	il sait très bien oh	il sait très bien oh	[6480, 16885, 11599]	il savoir très_bien
cefc-clapi-jeux_video_foot_Lyon-56	la gagne	la gagne	[8476, 37779]	le quelqu'un
cefc-clapi-jeux_video_foot_Lyon-865_2	je l'aime bien ronaldinho	je l'aime bien ronaldinho	[6632, 8476, 37721, 5397, 36935]	me le aimer heureusement haut_du_corps
cefc-clapi-jeux_video_foot_Lyon-1434	comment tu pilotes et tout	comment tu pilotes et tout	[22619, 6625, 11399, 5596]	comment toi et tout
cefc-clapi-jeux_video_foot_Lyon-1289	il se réveille	il se réveille	[6480, 8989]	il réveiller
cefc-clapi-jeux_video_foot_Lyon-839	ça veut dire j'ai plus d'attaquants	ça veut dire j'ai plus d'attaquants	[6906, 5441, 9693, 6632, 32761, 5508, 7074]	celle-là vouloir dire me avoir plus_ de
cefc-clapi-jeux_video_foot_Lyon-201	c'est ça	c'est ça	[7095, 36480, 6906]	celui-là être celle-là
cefc-clapi-jeux_video_foot_Lyon-1029	ils disent dix minutes	ils disent dix minutes	[7032, 9693, 29254, 37374]	ils dire 10 minute
cefc-clapi-jeux_video_foot_Lyon-743	tu as	tu as	[6625, 32761]	toi avoir
cefc-clapi-jeux_video_foot_Lyon-186	je suis super serein	je suis super serein	[6632, 36480, 38564, 31310]	me être super tranquille
cefc-clapi-jeux_video_foot_Lyon-334	ouais ça va ça va casser de la gueule là	oui ça va ça va casser de la gueule là	[5584, 9829, 11597, 6604, 7074, 8476, 2296, 5375]	oui prochain comment_ça_va casser de le cafés là
cefc-clapi-jeux_video_foot_Lyon-2005	on est collé tous	on est collé tous	[31672, 25307, 5596]	nous collant tout
cefc-clapi-jeux_video_foot_Lyon-1058	ouais ce week end j'ai un plan moi	oui ce week end j'ai un plan moi	[5584, 7095, 27329, 6632, 32761, 2627, 24296, 6632]	oui celui-là fin_de_semaine me avoir un plan me
cefc-clapi-jeux_video_foot_Lyon-1382	mais non	mais non	[11377, 5525]	alors_que non
cefc-clapi-jeux_video_foot_Lyon-1718	je suis dans un tunnel	je suis dans un tunnel	[6632, 36480, 7034, 2627, 36672]	me être dans un tunnel
cefc-clapi-jeux_video_foot_Lyon-1131	en plus la meuf	en plus la meuf	[8476, 37779]	le quelqu'un
cefc-clapi-jeux_video_foot_Lyon-1056	oh nnaammee	oh nnaammee	[36935]	haut_du_corps
cefc-clapi-jeux_video_foot_Lyon-1818	tu me déconcentres	tu me déconcentres	[6625, 6632, 31762]	toi me décontraction
cefc-clapi-jeux_video_foot_Lyon-1275	c'est quoi	c'est quoi	[10366]	qu'est-ce_que_c'est_ça
cefc-clapi-jeux_video_foot_Lyon-2010	trop court	trop court	[25708, 26002]	trop court
cefc-clapi-jeux_video_foot_Lyon-1927	tu es en haut	tu es en haut	[6625, 36480, 5388]	toi être haut
cefc-clapi-jeux_video_foot_Lyon-1575	pas pour longtemps	pas pour longtemps	[5526, 7194, 37678]	non pour longtemps
cefc-clapi-jeux_video_foot_Lyon-204	on fait monter le bloc	on fait monter le bloc	[31672, 6190, 6617, 8476, 2704]	nous faire monter le ville
cefc-clapi-jeux_video_foot_Lyon-225	t'inquiètes pas	t'inquiètes pas	[6625, 26986, 5526]	toi inquiéter non
cefc-clapi-jeux_video_foot_Lyon-1853	il est nul	il est nul	[6480, 36480]	il être
cefc-clapi-jeux_video_foot_Lyon-557	oh punaise	oh punaise	[8304]	punaise
cefc-clapi-jeux_video_foot_Lyon-306	tu connais les centres à ras terre	tu connais les centres à ras terre	[6625, 8456, 8477, 5424, 7041, 3160]	toi connaître les centre à terre
cefc-clapi-jeux_video_foot_Lyon-904	il a cru	il a cru	[9839, 6480, 38796]	passé il penser
cefc-clapi-jeux_video_foot_Lyon-543	bien joué hein	bien joué hein	[5397, 23392]	heureusement jouer
cefc-clapi-jeux_video_foot_Lyon-624	j'ai même pas envie de marquer	j'ai même pas envie de marquer	[6632, 32761, 5526, 5441, 7074, 25087]	me avoir non vouloir de marquer
cefc-clapi-jeux_video_foot_Lyon-1433	l'important c'est la course	l'important c'est la course	[8476, 22627, 7095, 36480, 8476, 11205]	le admirer celui-là être le course
cefc-clapi-jeux_video_foot_Lyon-867	je lui	je lui	[6632, 6481]	me lui
cefc-clapi-jeux_video_foot_Lyon-1686	pourquoi lui il se barre pas	pourquoi lui il se barre pas	[24763, 6481, 6480, 5526]	pourquoi lui il non
cefc-clapi-jeux_video_foot_Lyon-1247	regarde ses oreilles là	regarde ses oreilles là	[6564, 12276, 2871, 5375, 3417]	voir ses oreille là !
cefc-clapi-jeux_video_foot_Lyon-1690	non tu es juste là	non tu es juste là	[5525, 6625, 36480, 21381, 5375]	non toi être juste là
cefc-clapi-jeux_video_foot_Lyon-1727	non non	non non	[5525]	non
cefc-clapi-jeux_video_foot_Lyon-1114	c'est une soirée tecktonic demain au loft	c'est une soirée tecktonic demain au loft	[7095, 36480, 8474, 24963, 38278, 11709, 2704]	celui-là être une soirée lendemain au ville
cefc-clapi-jeux_video_foot_Lyon-1830	putain je vois rien	putain je vois rien	[6632, 6564, 29839]	me voir rien
cefc-clapi-jeux_video_foot_Lyon-809	allez nnaammee	allez nnaammee	[8142, 36935, 3417]	aller haut_du_corps !
cefc-clapi-jeux_video_foot_Lyon-1923	je suis en bas moi	je suis en bas moi	[6632, 36480, 5355, 6632]	me être en_bas me
cefc-clapi-jeux_video_foot_Lyon-1676	je suis troisième là	je suis troisième là	[6632, 36480, 34447, 5375]	me être troisième là
cefc-clapi-jeux_video_foot_Lyon-719	nnaammee tu la	nnaammee tu la	[36935, 6625, 8476]	haut_du_corps toi le
cefc-clapi-jeux_video_foot_Lyon-267	oh putain	oh putain	[]	None
cefc-clapi-jeux_video_foot_Lyon-1997	mais non	mais non	[11377, 5525]	alors_que non
cefc-clapi-jeux_video_foot_Lyon-1630	oh je vois rien	oh je vois rien	[6632, 6564, 29839]	me voir rien
cefc-clapi-jeux_video_foot_Lyon-740	ah c'est de l'autre côté	ah c'est de l'autre côté	[7095, 36480, 7074, 8476, 17054, 5367]	celui-là être de le autre à_côté_de
cefc-clapi-jeux_video_foot_Lyon-226	oh putain	oh putain	[]	None
cefc-clapi-jeux_video_foot_Lyon-614	oh putain	oh putain	[]	None
cefc-clapi-jeux_video_foot_Lyon-481	ta gueule	ta gueule	[12281]	ton
cefc-clapi-jeux_video_foot_Lyon-1607	mais tu es pas loin	mais tu es pas loin	[11377, 6625, 36480, 5526, 30385]	alors_que toi être non loin
cefc-clapi-jeux_video_foot_Lyon-1497	c'est quoi ce vieux quatre quatre qu'on a là	c'est quoi ce vieux quatre quatre qu'on a là	[10366, 7095, 25796, 35665, 2630, 11351, 31672, 32761, 5375]	qu'est-ce_que_c'est_ça celui-là vieux 4 quatre que nous avoir là
cefc-clapi-jeux_video_foot_Lyon-489	ta gueule	ta gueule	[12281]	ton
cefc-clapi-jeux_video_foot_Lyon-1297	peut-être parce que tu as pris des cartons hein	peut-être parce que tu as pris des cartons hein	[11348, 9839, 6625, 10148, 5374, 6226]	parce_que passé toi prendre plusieurs cartes
cefc-clapi-jeux_video_foot_Lyon-1500	vas-y là	vas-y là	[8142, 5375, 3417]	aller là !
cefc-clapi-jeux_video_foot_Lyon-666	il a marqué	il a marqué	[9839, 6480, 25087]	passé il marquer
cefc-clapi-jeux_video_foot_Lyon-875	c'est crois pas que tu me mets la trique hein	c'est crois pas que tu me mets la trique hein	[7095, 36480, 38796, 5526, 11351, 6625, 6632, 6989, 8476]	celui-là être penser non que toi me mettre le
cefc-clapi-jeux_video_foot_Lyon-424_2	il est où ruben	il est où ruben	[6480, 36480, 7764, 36935]	il être où haut_du_corps
cefc-clapi-jeux_video_foot_Lyon-1474	c'est où les bosses	c'est où les bosses	[7095, 36480, 7764, 8477, 21330]	celui-là être où les bosse
cefc-clapi-jeux_video_foot_Lyon-166	oh j'en ai marre	oh j'en ai marre	[6632, 11709, 6873]	me au être_fatigué
cefc-clapi-jeux_video_foot_Lyon-1887	un tour j'accepte	un tour j'accepte	[2627, 34165, 6632, 25752]	un tour me accepter
cefc-clapi-jeux_video_foot_Lyon-1400	toi tu joues avec le joystick	toi tu joues avec le joystick	[6625, 23392, 7064, 8476, 6201]	toi jouer avec le joystick
cefc-clapi-jeux_video_foot_Lyon-1506	ouais c'est avec le booste	oui c'est avec le booste	[5584, 7095, 36480, 7064, 8476, 37779]	oui celui-là être avec le quelqu'un
cefc-clapi-jeux_video_foot_Lyon-1659	il y a deux tours	il y a deux tours	[9001, 2628, 6232]	il_y_a deux tours
cefc-clapi-jeux_video_foot_Lyon-203	on fait	on fait	[31672, 6190]	nous faire
cefc-clapi-jeux_video_foot_Lyon-1106	ouais après on peut se rejoindre à l'hôtel de ville	oui après on peut se rejoindre à l'hôtel de ville	[5584, 32749, 31672, 35949, 26818, 7041, 8476, 34331]	oui après nous pouvoir rejoindre à le hôtel_de_ville
cefc-clapi-jeux_video_foot_Lyon-492	pète sa mère	pète sa mère	[25602, 12272, 31148, 3417]	avoir_des_vents son mère !
cefc-clapi-jeux_video_foot_Lyon-31	toi tu as pris euh angleterre nnaammee	toi tu as pris euh angleterre nnaammee	[9839, 6625, 10148, 2704, 36935]	passé toi prendre ville haut_du_corps
cefc-clapi-jeux_video_foot_Lyon-333	ouais ouais	oui oui	[5584]	oui
cefc-clapi-jeux_video_foot_Lyon-2053	mais ils sont là-bas	mais ils sont là-bas	[11377, 7032, 36480, 5375]	alors_que ils être là
cefc-clapi-jeux_video_foot_Lyon-597	oh vas-y	oh vas-y	[8142, 3417]	aller !
cefc-clapi-jeux_video_foot_Lyon-591	arrachez vous	arrachez vous	[2545, 3417]	arracher !
cefc-clapi-jeux_video_foot_Lyon-691	oh nnaammee il a taclé un quart d'heure après	oh nnaammee il a taclé un quart d'heure après	[36935, 9839, 6480, 2627, 5436, 7129, 7810]	haut_du_corps passé il un et_quart heure selon
cefc-clapi-jeux_video_foot_Lyon-1711	je me sens roulé là	je me sens roulé là	[9839, 6632, 37962, 5375]	passé me rouler là
cefc-clapi-jeux_video_foot_Lyon-565	même quand il joue il tremble	même quand il joue il tremble	[4667, 32874, 6480, 23392, 6480, 7109]	même quand il jouer il trembler
cefc-clapi-jeux_video_foot_Lyon-261	c'est pas souvent	c'est pas souvent	[7095, 36480, 5526, 37029]	celui-là être non souvent
cefc-clapi-jeux_video_foot_Lyon-1209	moi je défonce tout le monde au rugby	moi je défonce tout le monde au rugby	[6632, 5961, 36081, 11709, 21949]	me coup_de_pied tout_le_monde au rugby
cefc-clapi-jeux_video_foot_Lyon-1277	ma raison de vivre	ma raison de vivre	[12264, 12295, 7074, 11605]	mon raison de vivre
cefc-clapi-jeux_video_foot_Lyon-962	t'es con nnaammee quand même	t'es con nnaammee quand même	[6625, 36480, 7064, 3417, 36935]	toi être avec ! haut_du_corps
cefc-clapi-jeux_video_foot_Lyon-1171	jul faut sur quoi	jul faut sur quoi	[37779, 15523, 5451, 22620]	quelqu'un devoir sur quoi
cefc-clapi-jeux_video_foot_Lyon-2079	juste au ras de la ligne là	juste au ras de la ligne là	[21381, 11709, 7074, 8476, 4684, 5375]	juste au de le ligne_droite là
cefc-clapi-jeux_video_foot_Lyon-85	je suis trop fort	je suis trop fort	[6632, 36480, 25708, 25121]	me être trop fort
cefc-clapi-jeux_video_foot_Lyon-1565	oh il y a pas que nous deux	oh il y a pas que nous deux	[9001, 5526, 11351, 31672, 2628]	il_y_a non que nous deux
cefc-clapi-jeux_video_foot_Lyon-408	mais c'est pas maintenant aussi	mais c'est pas maintenant aussi	[11377, 7095, 36480, 5526, 32747]	alors_que celui-là être non maintenant
cefc-clapi-jeux_video_foot_Lyon-388	oh c'est une agression là	oh c'est une agression là	[7095, 36480, 8474, 20091, 5375]	celui-là être une abus là
cefc-clapi-jeux_video_foot_Lyon-955	tom jul tiens vas-y	tom jul tiens vas-y	[37779, 36935, 32761, 8142]	quelqu'un haut_du_corps avoir aller
cefc-clapi-jeux_video_foot_Lyon-2059	ouais il fout la mort	oui il fout la mort	[5584, 6480, 32761, 8476, 8172]	oui il avoir le mort
cefc-clapi-jeux_video_foot_Lyon-197	je lui ai mis une patate de forrain	je lui ai mis une patate de forrain	[9839, 6632, 6481, 6989, 8474, 2503, 7074, 2704]	passé me lui mettre une pomme_de_terre de ville
cefc-clapi-jeux_video_foot_Lyon-435	oh putain	oh putain	[]	None
cefc-clapi-jeux_video_foot_Lyon-269	ça se lance à l'abordage	ça se lance à l'abordage	[6906, 6543, 7041, 8476]	celle-là lancer à le
cefc-clapi-jeux_video_foot_Lyon-1486_1	faut que	faut que	[15523, 11351, 3417]	devoir que !
cefc-clapi-jeux_video_foot_Lyon-1435	jul c'est pourri ça	jul c'est pourri ça	[37779, 7095, 36480, 6906]	quelqu'un celui-là être celle-là
cefc-clapi-jeux_video_foot_Lyon-1967	oh j'allais tellement vite que	oh j'allais tellement vite que	[9839, 6632, 5521, 37850, 11351]	passé me beaucoup vite que
cefc-clapi-jeux_video_foot_Lyon-102	on des choses	on des choses	[31672, 5374, 11318]	nous plusieurs truc
cefc-clapi-jeux_video_foot_Lyon-1311	qui c'est qui joue contre moi la course	qui c'est qui joue contre moi la course	[10276, 11351, 23392, 7067, 6632, 8476, 11205]	qui que jouer contre me le course
cefc-clapi-jeux_video_foot_Lyon-1036	oh la la	oh la la	[8476]	le
cefc-clapi-jeux_video_foot_Lyon-1693	oh il fait peur quand il pilote nnaammee	oh il fait peur quand il pilote nnaammee	[6480, 8979, 32874, 6480, 2712, 36935]	il faire_peur quand il conduire haut_du_corps
cefc-clapi-jeux_video_foot_Lyon-1829	ah là il y a moyen	ah là il y a moyen	[5375, 9001, 4693]	là il_y_a moyen
cefc-clapi-jeux_video_foot_Lyon-2009	ah putain	ah putain	[]	None
cefc-clapi-jeux_video_foot_Lyon-136	non non non non non	non non non non non	[5525]	non
cefc-clapi-jeux_video_foot_Lyon-1459	dix trucs trucs comme ça	dix trucs trucs comme ça	[29254, 11318, 12313, 6906]	10 truc comme celle-là
cefc-clapi-jeux_video_foot_Lyon-1259	ouh ouh ouh ouh staying alive	ouh ouh ouh ouh staying alive	[]	None
cefc-clapi-jeux_video_foot_Lyon-90	c'est pas interdit	c'est pas interdit	[7095, 9022, 5526]	celui-là interdire non
cefc-clapi-jeux_video_foot_Lyon-759	tom ah cette loque	tom ah cette loque	[8476, 36387]	le elfe
cefc-clapi-jeux_video_foot_Lyon-1551	ça y est	ça y est	[28429]	finir
cefc-clapi-jeux_video_foot_Lyon-1505	maintenez la touche r un hum	maintenez la touche r un hum	[38011, 8476, 27632, 2627, 3417]	maintenir le taper_dans_le_dos un !
cefc-clapi-jeux_video_foot_Lyon-1930	tu étais assis où nnaammee tout à l'heure	tu étais assis où nnaammee tout à l'heure	[9839, 6625, 25082, 7764, 36935, 32749]	passé toi assoir où haut_du_corps après
cefc-clapi-jeux_video_foot_Lyon-1388	et là faut que je fasse quoi	et là faut que je fasse quoi	[11399, 5375, 15523, 11351, 6632, 6190, 22620]	et là devoir que me faire quoi
cefc-clapi-jeux_video_foot_Lyon-264	bien joué	bien joué	[5397, 23392]	heureusement jouer
cefc-clapi-jeux_video_foot_Lyon-2045	un sale tour	un sale tour	[2627, 26459, 34165]	un sale tour
cefc-clapi-jeux_video_foot_Lyon-551	je prends l'olympiakos	je prends l'olympiakos	[6632, 10148, 2704]	me prendre ville
cefc-clapi-jeux_video_foot_Lyon-356	ah c'est bon	ah c'est bon	[7095, 36480, 34641]	celui-là être exact
cefc-clapi-jeux_video_foot_Lyon-44	euh nan	euh nan	[5525]	non
cefc-clapi-jeux_video_foot_Lyon-1511	mais non	mais non	[11377, 5525]	alors_que non
cefc-clapi-jeux_video_foot_Lyon-731	vas -y	vas -y	[8142, 3417]	aller !
cefc-clapi-jeux_video_foot_Lyon-1377	mais pourquoi tu mets pas en mode arcade	mais pourquoi tu mets pas en mode arcade	[11377, 24763, 6625, 6989, 5526, 11709, 37997, 35555]	alors_que pourquoi toi mettre non au mode rires
cefc-clapi-jeux_video_foot_Lyon-652	il y a pas faute	il y a pas faute	[9001, 5526, 22198]	il_y_a non faux
cefc-clapi-jeux_video_foot_Lyon-1455	aïe aïe			
cefc-clapi-jeux_video_foot_Lyon-989	tu sais même pas les joueurs	tu sais même pas les joueurs	[6625, 4667, 5526, 8477, 34449]	toi même non les joueuse_de_waterpolo
cefc-clapi-jeux_video_foot_Lyon-1935	c'est mon jeu euh	c'est mon jeu euh	[7095, 36480, 12264, 9810]	celui-là être mon jeu
cefc-clapi-jeux_video_foot_Lyon-1028	je sais pas	je sais pas	[5526]	non
cefc-clapi-jeux_video_foot_Lyon-234	vu qu'il s'est battu avec	vu qu'il s'est battu avec	[6564, 11351, 6480, 37373, 7064, 3417]	voir que il se_battre avec !
cefc-clapi-jeux_video_foot_Lyon-538	il-te-plait vas-y	il-te-plaît vas-y	[6480, 21917, 8142]	il plaire aller
cefc-clapi-jeux_video_foot_Lyon-1838	je l'ai même pas vu	je l'ai même pas vu	[9839, 6632, 8476, 32761, 6564, 5526]	passé me le avoir voir non
cefc-clapi-jeux_video_foot_Lyon-1481	tu es le bronze	tu es le bronze	[6625, 36480, 8476, 5933]	toi être le bronze
cefc-clapi-jeux_video_foot_Lyon-1828	et nnaammee où il est	et nnaammee où il est	[11399, 36935, 7764, 6480, 36480]	et haut_du_corps où il être
cefc-clapi-jeux_video_foot_Lyon-582	c'est le dernier truc là	c'est le dernier truc là	[7095, 36480, 8476, 4765, 11318, 5375]	celui-là être le dernier truc là
cefc-clapi-jeux_video_foot_Lyon-48	mais si vous jouez pas avec	mais si vous jouez pas avec	[11377, 28359, 7304, 23392, 5526, 7064]	alors_que si vous jouer non avec
cefc-clapi-jeux_video_foot_Lyon-758	ah putain	ah putain	[]	None
cefc-clapi-jeux_video_foot_Lyon-855	tu es impressionnant hein	tu es impressionnant hein	[6625, 36480, 38564]	toi être super
cefc-clapi-jeux_video_foot_Lyon-1002	mais nnaammee il a pris manchester city	mais nnaammee il a pris manchester city	[11377, 36935, 9839, 6480, 10148, 2704]	alors_que haut_du_corps passé il prendre ville
cefc-clapi-jeux_video_foot_Lyon-619	il commence	il commence	[6480, 5431]	il commencer
cefc-clapi-jeux_video_foot_Lyon-1219	quatre buts	quatre buts	[2630, 27234]	quatre buts
cefc-clapi-jeux_video_foot_Lyon-490	tom jul ah	tom jul ah	[36935]	haut_du_corps
cefc-clapi-jeux_video_foot_Lyon-1117	elle me fait rire	elle me fait rire	[7028, 6632, 6190, 13354]	elle me faire rire
cefc-clapi-jeux_video_foot_Lyon-1212	ça fait du corps à corps et tout hein	ça fait du corps à corps et tout hein	[6906, 6190, 7074, 17022, 7041, 17022, 11399, 5596]	celle-là faire de corps à corps et tout
cefc-clapi-jeux_video_foot_Lyon-923	putain de sa race	putain de sa race	[7074, 12272]	de son
cefc-clapi-jeux_video_foot_Lyon-1983	mais tu m'as doublé enculé	mais tu m'as doublé enculé	[11377, 9839, 6625, 6632]	alors_que passé toi me
cefc-clapi-jeux_video_foot_Lyon-902	je t'ai taclé	je t'ai taclé	[9839, 6632, 6625, 2777]	passé me toi dégobiller
cefc-clapi-jeux_video_foot_Lyon-668	il fait l'ancien	il fait l'ancien	[6480, 6190, 8476, 32806]	il faire le ancien
cefc-clapi-jeux_video_foot_Lyon-629	voilà ce qui se passe dans la tête de nnaammee	voilà ce qui se passe dans la tête de nnaammee	[7095, 11351, 31999, 7034, 8476, 2673, 7074, 36935, 3417]	celui-là que passer dans le tête de haut_du_corps !
cefc-clapi-jeux_video_foot_Lyon-1587	moi je suis quatrième moi	moi je suis quatrième moi	[6632, 36480, 34475, 6632]	me être quatrième me
cefc-clapi-jeux_video_foot_Lyon-1990	tu as eu de la chatte	tu as eu de la chatte	[9839, 6625, 32761, 7074, 8476, 37779]	passé toi avoir de le quelqu'un
cefc-clapi-jeux_video_foot_Lyon-1492	qu'est-ce que tu fais	qu'est-ce que tu fais	[3418, 6625, 6190]	est-ce_que toi faire
cefc-clapi-jeux_video_foot_Lyon-533	fais voir si on joue au	fais voir si on joue au	[6190, 6564, 28359, 31672, 23392, 11709]	faire voir si nous jouer au
cefc-clapi-jeux_video_foot_Lyon-946	jul sale fou	jul sale fou	[37779, 26459, 8618]	quelqu'un sale fou
cefc-clapi-jeux_video_foot_Lyon-665	ça y est	ça y est	[28429]	finir
