id_picto	lemma	synsets	sense_keys
15335	griffer	['02522260-v', '01309314-v']	['ill-treat%2:41:00::', 'ill-use%2:41:00::', 'abuse%2:41:00::', 'step%2:41:00::', 'maltreat%2:41:00::', 'mistreat%2:41:00::', 'claw%2:35:00::']
37824	gêner	['00521099-v', '02513385-v']	['disturb%2:30:00::', 'interrupt%2:30:03::', 'bother%2:41:01::', 'inconvenience%2:41:01::', 'trouble%2:41:00::', 'discommode%2:41:00::', 'disoblige%2:41:00::', 'put_out%2:41:00::', 'incommode%2:41:00::']
36736	faire honte	['\\N']	[]
6892	réjouir	['02497032-v', '01817466-v', '01817851-v']	['make_happy%2:41:00::', 'whoop_it_up%2:41:00::', 'wassail%2:41:00::', 'revel%2:41:00::', 'make_whoopie%2:41:00::', 'jollify%2:41:00::', 'make_merry%2:41:00::', 'racket%2:41:00::', 'gladden%2:37:01::', 'joy%2:37:01::', 'joy%2:37:00::', 'rejoice%2:37:00::']
11375	êtres vivants	['00004475-n']	['being%1:03:00::', 'organism%1:03:00::']
37976	équilibre	[]	[]
30632	honte	['01796126-v']	['abash%2:37:00::', 'embarrass%2:37:00::']
6484	enceinte	['00174481-a']	['pregnant%3:00:00::']
27564	parfois	['00458406-n', '15317305-n', '00022332-r']	['turn%1:04:06::', 'play%1:04:01::', 'spell%1:28:00::', 'turn%1:28:01::', 'go%1:28:00::', 'tour%1:28:00::', 'sometimes%4:02:01::']
7126	hélicoptère	['03517291-n']	['chopper%1:06:01::', 'eggbeater%1:06:01::', 'helicopter%1:06:00::', 'whirlybird%1:06:00::']
6212	fauteuil roulant	['04583288-n']	['wheelchair%1:06:00::']
2986	arc en ciel	['09426302-n']	['rainbow%1:17:00::']
6199	gratte ciel	['04240233-n']	['skyscraper%1:06:00::']
4727	puce	['02188805-n']	['flea%1:05:00::']
2488	ours	['02134305-n']	['bear%1:05:00::']
2868	ours blanc	['02136736-n']	['ice_bear%1:05:00::', 'ursus_maritimus%1:05:00::', 'polar_bear%1:05:00::', 'thalarctos_maritimus%1:05:00::']
7156	miauler	['00943751-v']	['miaow%2:32:00::', 'miaou%2:32:00::']
2445	lait	['07862778-n', '07861311-n', '07861142-n', '07860018-n']	"['whole_milk%1:13:00::', ""cows'_milk%1:13:00::"", 'pasteurized_milk%1:13:00::', 'milk%1:13:01::']"
37918	lait végétal	['07897775-n']	['drinkable%1:13:00::', 'beverage%1:13:00::', 'potable%1:13:00::', 'drink%1:13:00::']
31908	tire-lait	['05406377-n', '04028192-n']	['milk%1:08:00::', 'pump%1:06:00::']
5546	peu	['01557242-a', '01396681-s']	['few%3:00:00::', 'lesser%5:00:00:small:00']
35301	infirmière	['10386665-n', '10387518-n']	['nurse%1:18:00::', 'nurse_clinician%1:18:00::', 'nurse_practitioner%1:18:00::', 'np%1:18:00::']
35271	infirmier	['10386665-n', '10387518-n']	['nurse%1:18:00::', 'nurse_clinician%1:18:00::', 'nurse_practitioner%1:18:00::', 'np%1:18:00::']
2467	médecin	['10040615-n']	['physician%1:18:00::', 'doc%1:18:00::', 'medico%1:18:00::', 'md%1:18:00::', 'doctor%1:18:00::', 'dr.%1:18:00::']
8263	médecin	['10040615-n']	['physician%1:18:00::', 'doc%1:18:00::', 'medico%1:18:00::', 'md%1:18:00::', 'doctor%1:18:00::', 'dr.%1:18:00::']
32665	étudiante	['10685137-n']	['student%1:18:00::', 'educatee%1:18:00::', 'pupil%1:18:00::']
30674	résidence étudiante	['03229596-n']	['student_residence%1:06:00::', 'hall%1:06:04::', 'residence_hall%1:06:00::', 'dormitory%1:06:00::', 'dorm%1:06:00::']
32666	étudiant	['10685137-n']	['student%1:18:00::', 'educatee%1:18:00::', 'pupil%1:18:00::']
25411	château fort	['02809273-n', '02983900-n', '09048984-n']	['citadel%1:06:00::', 'bastion%1:06:01::', 'castle%1:06:00::', 'malaga%1:15:00::']
5482	fée	['09563541-n']	['fay%1:18:00::', 'faery%1:18:00::', 'faerie%1:18:00::', 'sprite%1:18:00::', 'fairy%1:18:00::']
9911	salle de réunion	['03081620-n', '03094335-n']	['common_room%1:06:00::', 'conference_room%1:06:00::']
24763	pourquoi	['\\N']	[]
5929	rebondir	['01407043-v']	['bounce%2:35:03::']
11474	libérer	['01065188-a', '01069383-a', '02426474-v']	['free%3:00:00::', 'free%3:00:01::', 'free%2:41:00::', 'loose%2:41:00::', 'liberate%2:41:02::', 'unloosen%2:41:00::', 'unloose%2:41:00::', 'release%2:41:00::']
2644	pince	['03973308-n']	['plyers%1:06:00::', 'pliers%1:06:00::', 'pair_of_pliers%1:06:00::']
6178	pince à épiler	['03947960-n']	['pincer%1:06:00::', 'pair_of_tweezers%1:06:00::', 'tweezer%1:06:00::', 'pair_of_pincers%1:06:00::']
5544	plier	['01280538-v']	['fold_up%2:35:00::', 'turn_up%2:35:00::', 'fold%2:35:00::']
8522	chameau	['02439767-n']	['camel%1:05:00::']
7080	dromadaire	['02439943-n']	['dromedary%1:05:00::', 'camelus_dromedarius%1:05:00::', 'arabian_camel%1:05:00::']
2701	sucette	['07623214-n']	['lollipop%1:13:00::', 'all-day_sucker%1:13:00::', 'sucker%1:13:01::']
22182	bonbons	['07612255-n', '07612936-n']	['sweet%1:13:00::', 'confection%1:13:00::', 'candy%1:13:00::', 'confect%1:13:00::']
37466	œufs de pâques	['07857883-n', '07857776-n']	['easter_egg%1:13:01::', 'easter_egg%1:13:00::']
35395	coquille saint-jacques	['01968530-n']	['scollop%1:05:00::', 'escallop%1:05:00::', 'scallop%1:05:00::']
19541	saint valentin	['15212085-n']	"['february_14%1:28:00::', ""valentine's_day%1:28:00::"", ""saint_valentine's_day%1:28:00::"", ""st_valentine's_day%1:28:00::"", 'valentine_day%1:28:00::']"
38090	bus	[]	[]
27256	carte de bus	['06530710-n', '04025495-n']	['ticket%1:10:01::', 'public_transport%1:06:00::']
2931	valise	['02776843-n']	['traveling_bag%1:06:00::', 'grip%1:06:00::', 'travelling_bag%1:06:00::', 'suitcase%1:06:00::', 'bag%1:06:01::']
38584	faire la valise	[]	[]
25916	champ	['08587527-n']	['field%1:15:00::']
3008	boucher	['09903843-n']	['meatman%1:18:00::', 'butcher%1:18:02::']
11203	bouchère	['09903843-n']	['meatman%1:18:00::', 'butcher%1:18:02::']
37691	épi	['13154372-n']	['ear%1:20:00::', 'spike%1:20:02::', 'capitulum%1:20:02::']
7150	épi de maïs	['08561700-n', '12164193-n']	['corn_cob%1:15:00::', 'corncob%1:15:00::', 'zea_mays%1:20:00::', 'corn%1:20:00::', 'indian_corn%1:20:00::', 'maize%1:20:00::']
2291	âne	['02391998-n', '02392211-n']	['ass%1:05:00::', 'domestic_ass%1:05:00::', 'equus_asinus%1:05:01::', 'donkey%1:05:00::']
5487	cuire	['01667644-v', '00320687-v']	['bake%2:36:00::', 'bake%2:30:00::']
8514	bailler	['00007328-v']	['yawn%2:29:00::']
32568	jouet	['03971038-n', '08014145-n']	['toy%1:06:00::', 'plaything%1:06:00::', 'family%1:14:04::', 'category%1:14:00::', 'class%1:14:00::']
15018	pictogrammes	['05773412-n']	['symbolic_representation%1:09:00::', 'symbol%1:09:00::', 'symbolisation%1:09:00::', 'symbolization%1:09:00::']
27327	nom de famille	['06348274-n']	['surname%1:10:00::', 'cognomen%1:10:00::', 'last_name%1:10:00::', 'family_name%1:10:00::']
10275	date de naissance	['07334902-n', '07211342-n', '15185626-n']	['nativity%1:11:00::', 'nascence%1:11:00::', 'birth%1:11:00::', 'nascency%1:11:00::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'interrogation%1:10:01::', 'question%1:10:03::', 'date%1:28:03::']
8143	italie	['08819530-n']	['italy%1:15:00::', 'italia%1:15:00::', 'italian_republic%1:15:00::']
5494	cage	['02940098-n']	['coop%1:06:00::', 'cage%1:06:00::']
37095	cage de sport	['03447680-n']	['goal%1:06:00::']
3195	enterrement	['07466063-n', '07466297-n']	['funeral%1:11:00::', 'obsequy%1:11:00::', 'interment%1:11:00::', 'sepulture%1:11:00::', 'inhumation%1:11:00::', 'burial%1:11:00::', 'entombment%1:11:00::']
24272	cauchemar	['05777059-n']	['nightmare%1:09:00::']
30604	pratiquer	['\\N']	[]
7010	sport	['00524569-n', '00434156-n']	['athletics%1:04:00::', 'sport%1:04:00::', 'sport%1:04:01::']
16705	expliquer	['00941308-v', '00830768-v']	['explicate%2:32:00::', 'explain%2:32:00::', 'learn%2:32:00::', 'teach%2:32:00::', 'instruct%2:32:00::']
37802	célèbre	['01378757-s']	['celebrated%5:00:00:known:00', 'illustrious%5:00:00:known:00', 'far-famed%5:00:00:known:00', 'renowned%5:00:00:known:00', 'famous%5:00:00:known:00', 'noted%5:00:00:known:00', 'famed%5:00:00:known:00', 'notable%5:00:00:known:00']
11649	matériel de sport	['05764885-n', '03298959-n']	['physical_education%1:09:00::', 'equipment%1:06:00::']
34153	matériel scolaire	['\\N']	[]
16135	musculation	['03477235-n']	['gymnasium%1:06:00::', 'gym%1:06:00::']
11205	course à pied	['07471429-n', '07487797-n', '07473244-n']	['athletic_competition%1:11:00::', 'athletics%1:11:00::', 'athletic_contest%1:11:00::', 'race%1:11:01::', 'race%1:11:00::']
36073	soulever	['01978076-v']	['lift%2:38:00::', 'raise%2:38:00::', 'elevate%2:38:00::', 'get_up%2:38:00::', 'bring_up%2:38:00::']
5306	rapidement	['00106290-r', '00979699-a', '00086161-r', '00032846-s', '00981390-s', '00982557-s']	['promptly%4:02:02::', 'quickly%4:02:02::', 'quick%4:02:00::', 'fast%3:00:01::', 'apace%4:02:00::', 'chop-chop%4:02:00::', 'rapidly%4:02:00::', 'in_short_order%4:02:00::', 'speedily%4:02:00::', 'quickly%4:02:00::', 'agile%5:00:00:active:01', 'spry%5:00:00:active:01', 'quick%5:00:00:active:01', 'nimble%5:00:00:active:01', 'swift%5:00:00:fast:01', 'fleet%5:00:00:fast:01', 'speedy%5:00:03:fast:01', 'quick%5:00:00:fast:01']
16351	remettre	['00318033-n', '01110658-n']	['bringing%1:04:00::', 'delivery%1:04:04::', 'legal_transfer%1:04:00::', 'livery%1:04:00::', 'delivery%1:04:01::']
37851	endurance	['05040073-n']	['staying_power%1:07:00::', 'toughness%1:07:01::', 'stamina%1:07:00::']
38423	douleur musculaire	[]	[]
27122	pulsation cardiaque	['07415506-n', '00524175-v', '15305913-n']	['pulsation%1:11:02::', 'pulse%1:11:00::', 'beat%1:11:00::', 'heartbeat%1:11:00::', 'take%2:30:08::', 'pulse_rate%1:28:00::', 'pulse%1:28:00::', 'heart_rate%1:28:00::']
4667	similaire	['00893124-a', '00148422-r', '01413922-a']	['equal%3:00:00::', 'such%4:02:00::', 'like%3:00:02::', 'same%3:00:04::']
25696	consentement	['06702412-n']	['consent%1:10:00::']
6176	poids	['04578578-n', '03259733-n']	['weight%1:06:01::', 'free_weight%1:06:00::', 'exercising_weight%1:06:00::', 'dumbbell%1:06:00::']
2664	pompier	['10111420-n']	['fire-eater%1:18:02::', 'fire_fighter%1:18:00::', 'firefighter%1:18:00::', 'fireman%1:18:00::']
2797	militaire	['10641415-n']	['soldier%1:18:00::']
27091	ensemble	['00008423-r', '00523527-s']	['altogether%4:02:04::', 'wholly%4:02:00::', 'completely%4:02:04::', 'right%4:02:07::', 'all%4:02:00::', 'entirely%4:02:00::', 'whole%4:02:00::', 'totally%4:02:00::', 'all%5:00:00:complete:00']
36937	marteau du juge	['03486255-n']	['hammer%1:06:00::']
37313	compétition	['07470961-n']	['contest%1:11:00::', 'competition%1:11:00::']
8112	états-unis d'amérique	['09067337-n']	['u.s.%1:15:00::', 'the_states%1:15:00::', 'united_states_of_america%1:15:00::', 'us%1:15:00::', 'u.s.a.%1:15:00::', 'united_states%1:15:00::', 'america%1:15:00::', 'usa%1:15:00::']
29919	club sportif	['08244135-n']	['gild%1:14:00::', 'lodge%1:14:00::', 'society%1:14:01::', 'social_club%1:14:00::', 'club%1:14:00::', 'guild%1:14:00::', 'order%1:14:02::']
32930	surfer	['01951936-v']	['surfboard%2:38:00::', 'surf%2:38:00::']
6910	réparer	['00261534-v']	['fix%2:30:01::', 'touch_on%2:30:00::', 'furbish_up%2:30:00::', 'repair%2:30:00::', 'restore%2:30:01::', 'mend%2:30:00::', 'bushel%2:30:00::', 'doctor%2:30:01::']
23929	circuler	['01845021-v']	['travel%2:38:03::']
37201	régime sain	['02568954-s']	['healthy%5:00:00:wholesome:00', 'good_for_you%5:00:00:wholesome:00', 'salubrious%5:00:00:wholesome:00']
25087	marquer	['01591414-v']	['label%2:35:00::', 'mark%2:35:09::', 'tag%2:35:00::']
8011	allemagne	['08784821-n']	['frg%1:15:00::', 'germany%1:15:00::', 'federal_republic_of_germany%1:15:00::', 'deutschland%1:15:00::']
2982	ouvrier agricole	['10099179-n', '10098586-n']	['field_hand%1:18:00::', 'fieldhand%1:18:00::', 'farmhand%1:18:00::', 'farm_worker%1:18:00::', 'farmer%1:18:00::', 'granger%1:18:00::', 'sodbuster%1:18:00::', 'husbandman%1:18:00::']
20113	ouvrier	['09655706-n']	['worker%1:18:00::']
26260	traire	['00194514-v']	['milk%2:30:00::']
38360	excuser	[]	[]
2518	volet	['04596493-n', '02854358-n']	['window_blind%1:06:00::', 'screen%1:06:04::', 'blind%1:06:00::']
24374	chapelet	['04116429-n']	['prayer_beads%1:06:00::', 'rosary%1:06:00::']
7167	déplacer	['01854282-v', '01835473-v']	['move%2:38:01::', 'displace%2:38:02::', 'move%2:38:00::']
6935	vélo	['04133167-n', '02837983-n']	['safety_bicycle%1:06:00::', 'safety_bike%1:06:00::', 'bicycle%1:06:00::', 'wheel%1:06:06::', 'bike%1:06:00::', 'cycle%1:06:00::']
30482	grands-parents	['10162692-n']	['grandparent%1:18:00::']
6194	pont	['02901994-n']	['bridge%1:06:00::', 'span%1:06:00::']
4920	barque	['04122550-n', '04044440-n', '02861626-n']	['rowing_boat%1:06:00::', 'racing_boat%1:06:00::', 'boat%1:06:00::']
2811	rivière	['09434308-n']	['river%1:17:00::']
8243	relier	['02628315-v', '01297878-v']	['join%2:42:01::', 'link_up%2:42:00::', 'link%2:42:01::', 'connect%2:42:02::', 'unite%2:42:02::', 'join%2:35:01::']
27717	déposer	['01496967-v', '01578506-v', '01496398-v']	['place%2:35:00::', 'put%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'lay%2:35:01::', 'set%2:35:00::', 'situate%2:35:00::', 'posit%2:35:00::', 'deposit%2:35:01::', 'fix%2:35:01::', 'put%2:35:05::']
6564	observer	['02173796-v', '02134765-v', '02134989-v', '02133754-v']	['observe%2:39:00::', 'view%2:39:00::', 'look_at%2:39:01::', 'consider%2:39:08::', 'look%2:39:00::', 'see%2:39:00::']
28035	remorque	['04474542-n']	['trailer%1:06:01::']
26026	corde	['04115362-n']	['rope%1:06:00::']
22637	privé	['01864034-a']	['private%3:00:00::']
21565	blesser	['01229652-v', '00069650-v']	['cut%2:35:14::', 'injure%2:29:00::', 'wound%2:29:00::']
8247	vitesse	['15307914-n']	['speed%1:28:00::', 'velocity%1:28:00::']
22009	levier de vitesse	['03437039-n', '03436480-n']	['shifter%1:06:00::', 'gearshift%1:06:00::', 'gear_lever%1:06:00::', 'gearstick%1:06:00::', 'gear_case%1:06:00::', 'gearbox%1:06:00::', 'gear_box%1:06:00::']
32508	déplacement	['00309196-n']	['trip%1:04:00::']
35089	ferrer	['02345243-v']	['horseshoe%2:40:00::']
10334	moteur	['03292644-n']	['engine%1:06:00::']
21537	blague	['06790941-n']	['gag%1:10:00::', 'joke%1:10:00::', 'laugh%1:10:01::', 'jape%1:10:00::', 'jest%1:10:00::']
31195	ruse	['02579332-v', '00755767-n', '02581808-v']	['rip_off%2:41:00::', 'cheat%2:41:00::', 'chisel%2:41:01::', 'cheat%1:04:00::', 'cheating%1:04:00::', 'flim-flam%2:41:00::', 'play_a_joke_on%2:41:01::', 'fob%2:41:00::', 'trick%2:41:00::', 'play_tricks%2:41:00::', 'fox%2:41:00::', 'play_a_trick_on%2:41:00::', 'pull_a_fast_one_on%2:41:00::']
24645	atelier	['04610439-n', '03490738-n', '03042670-n']	['shop%1:06:01::', 'workshop%1:06:00::', 'handwork%1:06:00::', 'handcraft%1:06:00::', 'handiwork%1:06:00::', 'handicraft%1:06:00::', 'schoolroom%1:06:00::', 'classroom%1:06:00::']
21795	carrosse	['04304236-n']	['stage%1:06:01::', 'stagecoach%1:06:00::']
2688	courrier	['06636668-n', '06275051-n']	['missive%1:10:00::', 'letter%1:10:00::', 'postal_service%1:10:00::', 'mail_service%1:10:00::', 'mail%1:10:00::', 'post%1:10:00::']
26809	enseigner	['00830768-v']	['learn%2:32:00::', 'teach%2:32:00::', 'instruct%2:32:00::']
2459	couverture	['02852392-n']	['blanket%1:06:00::', 'cover%1:06:01::']
32654	mâcher	['01203727-v']	['chew%2:34:00::', 'masticate%2:34:00::', 'jaw%2:34:00::', 'manducate%2:34:00::']
8724	chewing-gums	['07615569-n']	['chewing_gum%1:13:00::', 'gum%1:13:00::']
38753	inverser	[]	[]
16719	retraite	['02384895-v']	['retire%2:41:01::']
16633	soigner	['00078513-v']	['care_for%2:29:00::', 'treat%2:29:00::']
3302	soigner une plaie	['00082316-v', '00081478-v', '00078513-v']	['relieve%2:29:02::', 'remedy%2:29:00::', 'cure%2:29:00::', 'heal%2:29:01::', 'bring_around%2:29:01::', 'care_for%2:29:00::', 'treat%2:29:00::']
6607	bondir	['01967949-v', '01970868-v']	['leap%2:38:00::', 'spring%2:38:01::', 'bound%2:38:01::', 'jump%2:38:00::', 'hop%2:38:00::', 'hop-skip%2:38:00::', 'skip%2:38:00::']
26705	se moquer	['00851012-v']	['mock%2:32:01::']
12351	réaliser	['00592510-v']	['realize%2:31:00::', 'see%2:31:01::', 'realise%2:31:00::', 'understand%2:31:01::']
26937	négatif	['00359614-s']	['negative%5:00:00:charged:00', 'negatively_charged%5:00:00:charged:00', 'electronegative%5:00:00:charged:00']
15537	université	['04518297-n', '08303490-n']	['university%1:06:00::', 'university%1:14:01::']
33050	entretien	['00045286-r', '01772487-s', '00045164-r', '05763880-n', '02418610-v']	['face-to-face%4:02:05::', 'opposite%4:02:00::', 'face_to_face%4:02:05::', 'face-to-face%5:00:00:personal:00', 'face-to-face%4:02:02::', 'face_to_face%4:02:02::', 'work%1:09:00::', 'study%1:09:03::', 'work%2:41:02::']
34411	agent d'entretien	['09946547-n']	['cleaner%1:18:00::']
4791	explosion	['07323181-n', '00378172-n']	['blowup%1:11:00::', 'detonation%1:11:00::', 'explosion%1:11:00::', 'burst%1:04:00::', 'explosion%1:04:00::']
7218	récompenser	['02266695-v', '01102556-v']	['award%2:40:00::', 'present%2:40:02::', 'win%2:33:00::']
37670	psychologue	['10509529-n']	['clinical_psychologist%1:18:00::', 'psychotherapist%1:18:00::']
23402	conversation	['07148409-n', '07149558-n']	['conversation%1:10:00::', 'confab%1:10:00::', 'confabulation%1:10:00::', 'chat%1:10:00::', 'schmoose%1:10:00::', 'schmooze%1:10:00::']
11199	changer de sujet	['00551194-v']	['shift%2:30:02::', 'switch%2:30:02::', 'change%2:30:05::']
38279	hier	[]	[]
38272	avant-hier	[]	[]
38277	après-demain	[]	[]
19547	pays-bas	['08968866-n']	['holland%1:15:00::', 'netherlands%1:15:00::', 'nederland%1:15:00::', 'the_netherlands%1:15:00::', 'kingdom_of_the_netherlands%1:15:00::']
9693	exprimer	['00942415-v', '01011267-v', '00980581-v']	['verbalise%2:32:03::', 'give_tongue_to%2:32:00::', 'utter%2:32:01::', 'express%2:32:00::', 'verbalize%2:32:03::', 'say%2:32:00::', 'state%2:32:00::', 'tell%2:32:04::', 'sound_out%2:32:01::', 'enunciate%2:32:01::', 'articulate%2:32:00::', 'say%2:32:02::', 'pronounce%2:32:01::', 'enounce%2:32:00::']
8040	belgique	['08868745-n']	['belgium%1:15:00::', 'kingdom_of_belgium%1:15:00::', 'belgique%1:15:00::']
8144	japon	['08941623-n']	['japan%1:15:00::', 'nippon%1:15:00::', 'nihon%1:15:00::']
8228	sud	['13858098-n', '01606912-a', '13855574-n', '00245397-r']	['south%1:24:02::', 'south%3:00:00::', 'southward%1:24:00::', 'due_south%1:24:00::', 'south%1:24:00::', 's%1:24:00::', 'in_the_south%4:02:00::', 'to_the_south%4:02:00::', 'south%4:02:00::']
8178	nord	['13857626-n', '13853640-n', '13853375-n']	['north%1:24:02::', 'compass_north%1:24:00::', 'magnetic_north%1:24:00::', 'north%1:24:01::', 'due_north%1:24:00::', 'north%1:24:00::', 'northward%1:24:00::', 'n%1:24:00::']
8114	est	['00325179-r', '13854554-n', '00826918-a', '13857863-n']	['east%4:02:00::', 'due_east%1:24:00::', 'e%1:24:00::', 'east%1:24:00::', 'eastward%1:24:00::', 'east%3:00:00::', 'east%1:24:02::']
8179	ouest	['13858335-n', '00827889-a', '00325301-r', '13856598-n']	['west%1:24:02::', 'west%3:00:00::', 'west%4:02:00::', 'due_west%1:24:00::', 'westward%1:24:00::', 'west%1:24:00::', 'w%1:24:00::']
38444	population	[]	[]
5800	aucun	['02276797-s', '00526784-s']	['none%5:00:00:no:00', 'neither%5:00:00:incomplete:00']
5596	tous	['00008423-r', '00523527-s']	['altogether%4:02:04::', 'wholly%4:02:00::', 'completely%4:02:04::', 'right%4:02:07::', 'all%4:02:00::', 'entirely%4:02:00::', 'whole%4:02:00::', 'totally%4:02:00::', 'all%5:00:00:complete:00']
36081	chacun	['\\N']	[]
26377	partager	['02206426-v']	['hand_out%2:40:00::', 'distribute%2:40:01::', 'pass_out%2:40:00::', 'give_out%2:40:00::']
2828	planter	['01570056-v']	['plant%2:35:00::', 'set%2:35:09::']
26153	cultiver	['01745745-v']	['plough%2:36:00::', 'plow%2:36:00::', 'turn%2:36:00::']
26370	betterave	['07735584-n']	['beetroot%1:13:00::', 'beet%1:13:00::']
8233	météo	['06633086-n', '11545095-n']	['television_show%1:10:00::', 'tv_program%1:10:00::', 'tv_show%1:10:00::', 'television_program%1:10:00::', 'weather_condition%1:19:00::', 'conditions%1:19:00::', 'weather%1:19:00::', 'atmospheric_condition%1:19:00::']
2811	fleuve	['09434308-n']	['river%1:17:00::']
35391	restaurant	['04088393-n']	['eating_house%1:06:00::', 'eatery%1:06:00::', 'eating_place%1:06:00::', 'restaurant%1:06:00::']
2925	mer	['09399110-n', '09449666-n']	['ocean%1:17:00::', 'sea%1:17:00::']
33114	examen médical	['00143181-n']	['medical_examination%1:04:00::', 'medical%1:04:00::', 'medical_checkup%1:04:00::', 'checkup%1:04:00::', 'medical_exam%1:04:00::', 'health_check%1:04:00::']
6894	s'éloigner	['02014079-v', '02436167-v']	['walk_off%2:38:01::', 'walk_away%2:38:00::', 'break_up%2:41:00::', 'split%2:41:00::', 'break%2:41:13::', 'part%2:41:00::', 'separate%2:41:02::', 'split_up%2:41:01::']
30251	indépendant	['00731669-s', '02426474-v', '00732883-s', '00731008-a']	['self-directed%5:00:00:independent:00', 'autonomous%5:00:01:independent:00', 'self-reliant%5:00:00:independent:00', 'free%2:41:00::', 'loose%2:41:00::', 'liberate%2:41:02::', 'unloosen%2:41:00::', 'unloose%2:41:00::', 'release%2:41:00::', 'self-sustaining%5:00:00:independent:00', 'self-sufficing%5:00:00:independent:00', 'self-sufficient%5:00:00:independent:00', 'independent%3:00:00::']
11696	douter	['02646524-v', '00689424-v', '05706212-n']	['hesitate%2:42:00::', 'waffle%2:42:00::', 'waver%2:42:00::', 'doubt%2:31:01::', 'incertitude%1:09:00::', 'doubt%1:09:00::', 'dubiousness%1:09:00::', 'uncertainty%1:09:00::', 'dubiety%1:09:00::', 'doubtfulness%1:09:00::']
30964	dégoût	['07518499-n']	['disgust%1:12:00::']
4556	économiser	['02270824-v']	['lay_aside%2:40:00::', 'save_up%2:40:00::', 'save%2:40:01::']
38703	tamiser	[]	[]
4551	accident de voiture	['07315954-n', '01564990-v', '07316568-n', '02108651-v']	['accident%1:11:01::', 'crash%2:35:02::', 'crash%1:11:00::', 'wreck%1:11:00::', 'smash%2:38:02::']
