clips	text	text_process	pictos	tokens
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-43	elle est rentrée chez elle	elle est rentrée chez elle	[9839, 7028, 29714, 7028]	passé elle rentrer_à_la_maison elle
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-160	marusia est arrivée chez elle	marusia est arrivée chez elle	[9839, 2704, 16807, 7028]	passé ville arrive elle
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-261	que venant de la fenêtre le vampire est arrivé	que venant de la fenêtre le vampire est arrivé	[11351, 32669, 7074, 8476, 2611, 9839, 8476, 6239, 16807]	que venir de le fenêtre passé le vampire arrive
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-38	il a regardée il lui a dit	il a regardée il lui a dit	[9839, 6480, 6564, 6480, 6481, 9693]	passé il voir il lui dire
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-132	ses amis l'ont consolée	ses amis l'ont consolée	[9839, 12276, 25792, 8476, 31209]	passé ses amis le consoler
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-230	si d'habitude elle s'habillait pas bien allez savoir pourquoi quoi qu'il en soit	si d'habitude elle s'habillait pas bien allez savoir pourquoi quoi qu'il en soit	[28359, 7074, 9829, 9839, 7028, 6627, 5526, 5397, 16885, 24763, 26779]	si de prochain passé elle habiller non heureusement savoir pourquoi n'importe_laquelle
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-45	elle a bien dormi comme la fête	elle a bien dormi comme la fête	[9839, 7028, 37203, 12313, 8476, 16649]	passé elle bien_dormir comme le fête
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-130	alors comme la veille elle a été chez ses amis pour trouver du réconfort ne sachant que faire	alors comme la veille elle a été chez ses amis pour trouver du réconfort ne sachant que faire	[12313, 8476, 9839, 7028, 36480, 12276, 25792, 7194, 24742, 11712, 16885, 11351, 6190]	comme le passé elle être ses amis pour trouver du savoir que faire
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-239	et il était là il attendait	et il était là il attendait	[11399, 9839, 6480, 36480, 5375, 6480, 28677]	et passé il être là il attendre
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-30	puis il a commencé à danser toutes les filles l'ont regardé	puis il a commencé à danser toutes les filles l'ont regardé	[9839, 6480, 5431, 7041, 35747, 27091, 8477, 2484, 8476, 6564]	passé il commencer à danser ensemble les enfant le voir
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-10	toutes les filles du village allaient à la salle communale	toutes les filles du village allaient à la salle communale	[27091, 9839, 8477, 2484, 7074, 38586, 8142, 7041, 8476, 32824, 32824]	ensemble passé les enfant de village aller à le école_spécialisée école_spécialisée
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-65	le fil a commencé à suivre à suivre à suivre à suivre	le fil a commencé à suivre à suivre à suivre à suivre	[9839, 8476, 6948, 5431, 7041, 27331, 7041, 27331, 7041, 27331, 7041, 27331]	passé le câble commencer à suivre à suivre à suivre à suivre
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-268	oui tu mangeais un mort	oui tu mangeais un mort	[5584, 9839, 6625, 38413, 2627, 8172]	oui passé toi manger un mort
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-272	ensuite elle a ramassé l'autre vessie	ensuite elle a ramassé l'autre vessie	[32749, 9839, 7028, 26533, 8476, 17054, 3407]	après passé elle ramasser le autre vessie
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-221	tous les invités qui étaient là ont regardé le fils du seigneur	tous les invités qui étaient là ont regardé le fils du seigneur	[5596, 9839, 8477, 11351, 36480, 5375, 6564, 8476, 9887, 7074]	tout passé les que être là voir le fils de
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-237	juste derrière à peine elle a fait	juste derrière à peine elle a fait	[21381, 5443, 7041, 9839, 7028, 6190]	juste derrière à passé elle faire
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-186	il a vu la femme traverser la pièce sur la pointe des pieds	il a vu la femme traverser la pièce sur la pointe des pieds	[9839, 6480, 6564, 8476, 24621, 37344, 8476, 27093, 5451, 8476, 26035, 7074, 37227]	passé il voir le femme traverser le pièce sur le doigts_de_pied de pieds
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-13	et on attendait les hommes qui venaient les rejoindre plus tard avec des instruments de musique	et on attendait les hommes qui venaient les rejoindre plus tard avec des instruments de musique	[11399, 9839, 31672, 28677, 8477, 4665, 11351, 32669, 8477, 26818, 13080, 7064, 5374, 8608]	et passé nous attendre les homme que venir les rejoindre suite_ avec plusieurs instrument_musical
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-21	puis la porte s'est ouverte	puis la porte s'est ouverte	[9839, 8476, 3244, 36480, 24825]	passé le porte être déplier
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-77	après les autres elle arrive au niveau d'une grosse fenêtre	après les autres elle arrive au niveau d'une grosse fenêtre	[32749, 8477, 17056, 7028, 16807, 9819, 8474, 25133, 2611]	après les autres elle arrive place une gros fenêtre
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-222	et parmi eux il y en a un qui lui a dit oh ta femme	et parmi eux il y en a un qui lui a dit oh ta femme	[11399, 7765, 7033, 11709, 9001, 2627, 9839, 11351, 6481, 9693, 12281, 24621]	et entre eux au il_y_a un passé que lui dire ton femme
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-210	c'est que pendant quatre ans ils ne se rendent jamais à l'église	c'est que pendant quatre ans ils ne se rendent jamais à l'église	[7095, 36480, 11351, 7081, 35665, 6903, 7032, 9026, 5527, 7041, 8476, 3118]	celui-là être que pendant 4 année ils rendre jamais à le église
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-173	il a trouvée belle	il a trouvée belle	[9839, 6480, 24742]	passé il trouver
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-75	elle la prend la met contre le mur	elle la prend la met contre le mur	[7028, 8476, 10148, 8476, 6989, 7067, 8476, 2860]	elle le prendre le mettre contre le mur
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-131	elle a raconté son histoire	elle a raconté son histoire	[9839, 7028, 6461, 12272, 32634]	passé elle raconter son histoire
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-245	non tu as vu ce que je faisais	non tu as vu ce que je faisais	[5525, 9839, 11617, 16080, 11351, 6632, 6190]	non passé tu_vois ce que me faire
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-100	il danse il s'approche d'elle	il danse il s'approche d'elle	[6480, 32562, 6480, 5359, 7074, 7028]	il danse il rapprocher de elle
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-6	il y avait une vieille qui savait beaucoup de choses	il y avait une vieille qui savait beaucoup de choses	[9001, 8474, 25796, 11351, 16885, 5521, 7074, 11318]	il_y_a une vieux que savoir beaucoup de choses
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-23	elle les a regardés elle a dansé avec eux	elle les a regardés elle a dansé avec eux	[9839, 7028, 8477, 6564, 7028, 35747, 31906]	passé elle les voir elle danser avec_eux
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-121	euh tu m'as suivi	euh tu m'as suivi	[9839, 6625, 6632, 27331]	passé toi me suivre
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-4	il y avait un seigneur qui habitait un peu plus loin	il y avait un seigneur qui habitait un peu plus loin	[9001, 2627, 11351, 7302, 29105, 5508, 30385]	il_y_a un que habiter seconde plus loin
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-91	marusia vas la fête	marusia vas la fête	[37779, 8142, 8476, 16649]	quelqu'un aller le fête
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-164	il a enterré le père la mère	il a enterré le père la mère	[9839, 6480, 8160, 8476, 2497, 8476, 31148]	passé il assassiner le père le mère
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-41	oh moi de là-bas je suis commis chez un marchand	oh moi de là-bas je suis commis chez un marchand	[6632, 7074, 5375, 6632, 7064, 6989, 2627, 37808]	me de là me avec mettre un commerçant
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-175	va me prendre cette fleur avec sa racine	va me prendre cette fleur avec sa racine	[8142, 6632, 10148, 8476, 7104, 7064, 12272, 3148, 3417]	aller me prendre le fleur avec son racine !
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-147	alors elle a traversé les ruelles du village	alors elle a traversé les ruelles du village	[9839, 7028, 37344, 8477, 2860, 7074, 38586]	passé elle traverser les mur de village
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-151	la vieille l'a écoutée attentivement	la vieille l'a écoutée attentivement	[9839, 8476, 25796, 8476, 28659]	passé le vieux le écouter
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-136	et comme les autres fois il lui a dit tu m'as suivi	et comme les autres fois il lui a dit tu m'as suivi	[11399, 12313, 8477, 17056, 27385, 9839, 6480, 6481, 9693, 6625, 6632, 27331]	et comme les autres fois passé il lui dire toi me suivre
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-191	euh elle a retraversé la pièce elle a repris sa place	euh elle a retraversé la pièce elle a repris sa place	[9839, 7028, 37163, 37344, 8476, 27093, 7028, 37163, 10148, 12272, 9819]	passé elle une_autre_fois traverser le pièce elle une_autre_fois prendre son place
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-105	alors elle y va elle sort là l'étranger	alors elle y va elle sort là l'étranger	[7028, 8142, 7028, 5568, 5375, 8476]	elle aller elle sortir là le
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-42	et sans autre explication il est parti	et sans autre explication il est parti	[11399, 7813, 17054, 9839, 6480, 2432]	et sans autre passé il partir
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-146	la vieille qui trouvait souvent des solutions	la vieille qui trouvait souvent des solutions	[8476, 25796, 9839, 11351, 24742, 37029, 5374, 32802]	le vieux passé que trouver souvent plusieurs résultat
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-120	il lui a dit	il lui a dit	[9839, 6480, 6481, 9693]	passé il lui dire
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-241	il lui a dit ne m'oublie pas	il lui a dit ne m'oublie pas	[9839, 6480, 6481, 9693, 6632, 26258, 5526]	passé il lui dire me oublier non
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-263	il a regardée il lui a dit	il a regardée il lui a dit	[9839, 6480, 6564, 6480, 6481, 9693]	passé il voir il lui dire
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-174	il a dit valet	il a dit valet	[9839, 6480, 9693, 37779]	passé il dire quelqu'un
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-193	il a été voir le fils du seigneur	il a été voir le fils du seigneur	[9839, 6480, 36480, 6564, 8476, 9887, 7074, 5406]	passé il être voir le fils de armure
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-252	et la vieille lui a donné deux vessies	et la vieille lui a donné deux vessies	[11399, 9839, 8476, 25796, 6481, 17040, 4890, 3407]	et passé le vieux lui donner 2 vessie
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-143	elle a décidé de dormir chez ses amis le lendemain matin	elle a décidé de dormir chez ses amis le lendemain matin	[9839, 7028, 37861, 7074, 2369, 12276, 25792, 8476, 38278, 25704]	passé elle décider de dormir ses amis le lendemain matin
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-158	et on l'enterre à la croisée de deux chemins	et on l'enterre à la croisée de deux chemins	[11399, 31672, 8476, 7041, 8476, 7074, 4890, 5946]	et nous le à le de 2 voie
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-86	quand elle arrive elle est toute paniquée elle s'enferme dans sa chambre	quand elle arrive elle est toute paniquée elle s'enferme dans sa chambre	[32874, 7028, 16807, 7028, 36480, 5596, 7028, 7034, 12272, 33068]	quand elle arrive elle être tout elle dans son chambre
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-269	et elle a pris la vessie qui était remplie d'eau bénite	et elle a pris la vessie qui était remplie d'eau bénite	[11399, 9839, 7028, 10148, 8476, 3407, 11351, 38805, 7074, 30859]	et passé elle prendre le vessie que remplir de eau_bénite
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-209	il vaut mieux tu as raison à une condition	il vaut mieux tu as raison à une condition	[6480, 9874, 11705, 6625, 32761, 12295, 7041, 8474]	il prix améliorer toi avoir raison à une
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-83	et elle fait du bruit	et elle fait du bruit	[11399, 7028, 6190, 11712, 7157]	et elle faire du bruit
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-273	celle qui contenait de l'eau de source elle a déversée sur son enfant son fils et sur son mari	celle qui contenait de l'eau de source elle a déversée sur son enfant son fils et sur son mari	[9839, 6906, 11351, 7064, 32761, 7074, 8476, 6889, 7074, 24154, 7028, 5451, 12272, 7176, 12272, 9887, 11399, 5451, 12272, 11550]	passé celle-là que avec avoir de le eau de source elle sur son garçon son fils et sur son mari
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-87	et elle ne trouve pas le sommeil	et elle ne trouve pas le sommeil	[11399, 7028, 24742, 5526, 8476]	et elle trouver non le
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-168	ils ont fait passer le cercueil l'ont fait ressortir de l'autre côté	ils ont fait passer le cercueil l'ont fait ressortir de l'autre côté	[9839, 7032, 6190, 31999, 8476, 32194, 8476, 6190, 7074, 8476, 17054, 5367]	passé ils faire passer le cercueil le faire de le autre à_côté_de
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-212	ah marusia était heureuse la première année avec le fils du seigneur tout s'est bien passé la seconde aussi la troisième est arrivé	ah marusia était heureuse la première année avec le fils du seigneur tout s'est bien passé la seconde aussi la troisième est arrivé	[9839, 36935, 36480, 3245, 8476, 4726, 6903, 7064, 8476, 9887, 7074, 37779, 5596, 5397, 31999, 8476, 28320, 8476, 34447, 16807]	passé haut_du_corps être heureux le premier année avec le fils de quelqu'un tout heureusement passer le 2e le troisième arrive
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-69	alors elle a mis ses mains elle a commencé à traverser le village vous connaissez bien	alors elle a mis ses mains elle a commencé à traverser le village vous connaissez bien	[9839, 7028, 6989, 12276, 9830, 7028, 5431, 7041, 37344, 8476, 38586, 7304, 8456, 5397]	passé elle mettre ses mains elle commencer à traverser le village vous connaître heureusement
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-249	mourront paniquée elle est sortie de l'église	mourront paniquée elle est sortie de l'église	[32250, 7028, 5568, 7074, 8476, 3118, 3417]	décéder elle sortir de le église !
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-68	elle s'est dit il serait peut-être temps d'y aller	elle s'est dit il serait peut-être temps d'y aller	[9839, 7028, 9693, 6480, 36480, 22631, 7074, 8142]	passé elle dire il être époque de aller
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-60	et il est parti elle a dit	et il est parti elle a dit	[11399, 9839, 6480, 2432, 7028, 9693]	et passé il partir elle dire
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-79	et au centre de l'église elle voit un cercueil	et au centre de l'église elle voit un cercueil	[11399, 11709, 5424, 7074, 8476, 3118, 7028, 6564, 2627, 32194]	et au centre de le église elle voir un cercueil
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-129	le lendemain sa mère était morte	le lendemain sa mère était morte	[8476, 38278, 9839, 12272, 31148, 32250]	le lendemain passé son mère décéder
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-2	il y avait une petite église	il y avait une petite église	[9001, 8474, 4716, 3118]	il_y_a une petit église
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-25	et il y a un homme qui était là qui était pas du village	et il y a un homme qui était là qui était pas du village	[11399, 9001, 2627, 4665, 9839, 11351, 36480, 5375, 11351, 36480, 5526, 7074, 38586]	et il_y_a un homme passé que être là que être non de village
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-104	vas-y marusia vas-y	vas-y marusia vas-y	[8142, 3171]	aller y
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-67	quand elle a vu que ça tirait plus	quand elle a vu que ça tirait plus	[32874, 9839, 7028, 6564, 11351, 6906, 37700, 5508]	quand passé elle voir que celle-là exécution plus
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-257	marusia est retournée chez elle	marusia est retournée chez elle	[9839, 2704, 6630, 7028]	passé ville retourner elle
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-112	marusia est rentrée chez elle	marusia est rentrée chez elle	[9839, 37779, 29714, 7028]	passé quelqu'un rentrer_à_la_maison elle
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-275	et plus rien n'a jamais séparé	et plus rien n'a jamais séparé	[11399, 5508, 9839, 29839, 5527, 27070]	et plus passé rien jamais séparer
cefc-frenchoralnarrative-Bizouerne_061-7_LE_VAMPIRE-167	alors il a creusé un trou sous le seuil de la porte comme une fosse avec les gens du village	alors il a creusé un trou sous le seuil de la porte comme une fosse avec les gens du village	[9839, 6480, 21836, 2627, 6036, 8476, 37045, 7074, 8476, 3244, 12313, 8474, 38076, 7064, 8477, 38444, 7074, 38586]	passé il creuser un trou le préau de le porte comme une fosse avec les gens de village
