file	time	user	text	pictos_grammar	pictos_annot	pictos_grammar_tokens	pictos_annot_token	corpus_name
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139003637.json	1691139003.0	cécile	ben des fois j'ai des mots qui viennent de certains endroits de d'autres	['27564', '6632', '32761', '5374', '9837', '9857', '32669', '7074', '5374', '9819', '7074', '17056']	['27564', '6632', '32761', '5374', '9837', '9857', '32669', '7074', '5374', '9819', '7074', '17056']	['par_moment', 'me', 'avoir', 'plusieurs', 'mot', 'anonymes', 'venir', 'de', 'plusieurs', 'place', 'de', 'autres']	['par_moment', 'me', 'avoir', 'plusieurs', 'mot', 'anonymes', 'venir', 'de', 'plusieurs', 'place', 'de', 'autres']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691141370615.json	1691141370.0	cécile	ah pourtant je sais pas comment ils font quoi	['6632', '16885', '5526', '22619', '7032', '6190', '22620']	['6632', '16885', '5526', '22619', '7032', '6190', '22620']	['me', 'savoir', 'non', 'comment', 'ils', 'faire', 'quoi']	['me', 'savoir', 'non', 'comment', 'ils', 'faire', 'quoi']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054460366.json	1691054460.0	chloé	c'est ça bah de de nancy	['7095', '36480', '6906', '7074', '36935']	['7095', '36480', '6906', '7074', '2704']	['celui-là', 'être', 'celle-là', 'de', 'haut_du_corps']	['celui-là', 'être', 'celle-là', 'de', 'ville']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691151839045.json	1691151839.0	cécile	il est bon de rappeler que	['6480', '36480', '34641', '7074', '37369', '11351']	['6480', '36480', '34641', '7074', '37369', '11351']	['il', 'être', 'exact', 'de', 'se_souvenir', 'que']	['il', 'être', 'exact', 'de', 'se_souvenir', 'que']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691065339018.json	1691065339.0	cécile	dès que tu peux à la buvette il y a les stöckers	['11351', '6625', '35949', '7041', '8476', '32398', '9001', '8477', '12333']	['11351', '6625', '35949', '7041', '8476', '32398', '9001', '8477', '12333']	['que', 'toi', 'pouvoir', 'à', 'le', 'bistrot', 'il_y_a', 'les', 'association']	['que', 'toi', 'pouvoir', 'à', 'le', 'bistrot', 'il_y_a', 'les', 'association']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690963679348.json	1690963679.0	cécile	euh laissez-moi cin dix minutes	['21793', '6632', '35691', '37374']	['21793', '6632', '35691', '37374']	"[""s'en_aller"", 'me', '_', 'minute']"	"[""s'en_aller"", 'me', '_', 'minute']"	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690983417918.json	1690983417.0	cécile	ah là c'était visible oui	['5375', '9839', '7095', '36480', '5584']	['5375', '9839', '7095', '36480', '6564', '5584']	['là', 'passé', 'celui-là', 'être', 'oui']	['là', 'passé', 'celui-là', 'être', 'voir', 'oui']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690963667082.json	1690963667.0	cécile	et il part directement près du rouge-cloître	['11399', '6480', '2432', '5367', '2808', '2704']	['11399', '6480', '2432', '5367', '2808', '2704']	['et', 'il', 'partir', 'à_côté_de', 'rouge', 'ville']	['et', 'il', 'partir', 'à_côté_de', 'rouge', 'ville']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142338802.json	1691142338.0	chloé	si je l'ai pas ce soir je vais aller me plain-	['28359', '9829', '6632', '8476', '32761', '5526', '16080', '26997', '6632', '8142']	['28359', '9829', '6632', '8476', '32761', '5526', '26997', '6632', '8142']	['si', 'prochain', 'me', 'le', 'avoir', 'non', 'ce', 'nuit', 'me', 'aller']	['si', 'prochain', 'me', 'le', 'avoir', 'non', 'nuit', 'me', 'aller']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691069322857.json	1691069322.0	cécile	alors après ça fait un vrai pavé hein	['32749', '6906', '6190', '2627', '8715', '37792']	['32749', '6906', '6190', '2627', '8715', '37792']	['après', 'celle-là', 'faire', 'un', 'vérité', 'menteur']	['après', 'celle-là', 'faire', 'un', 'vérité', 'menteur']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691153031062.json	1691153031.0	chloé	mais c'est pas du tout à bangkok le marché flottant	['11377', '7095', '36480', '5526', '7074', '5596', '7041', '2704', '8476', '32942', '32442']	['11377', '7095', '36480', '5526', '7074', '5596', '7041', '2704', '8476', '32942']	['cependant', 'celui-là', 'être', 'non', 'de', 'tout', 'à', 'ville', 'le', 'marché', 'vacances']	['cependant', 'celui-là', 'être', 'non', 'de', 'tout', 'à', 'ville', 'le', 'marché']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690985470450.json	1690985470.0	cécile	nous avions nous n'étions pas très tranquilles	['9839', '31672', '32761', '31672', '36480', '5526', '25708', '37828']	['9839', '31672', '32761', '31672', '36480', '5526', '25708', '37828']	['passé', 'nous', 'avoir', 'nous', 'être', 'non', 'trop', 'apaisés']	['passé', 'nous', 'avoir', 'nous', 'être', 'non', 'trop', 'apaisés']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690906058411.json	1690906058.0	chloé	aucun je pense	['5800', '6632', '38796']	['5800', '6632', '38796']	['aucun', 'me', 'réfléchir']	['aucun', 'me', 'réfléchir']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064512879.json	1691064512.0	chloé	et puis elle donc c'est elle qui l'a racheté	['7028', '7095', '36480', '7028', '9839', '9857', '8476', '7280']	['7028', '7095', '36480', '7028', '9839', '9857', '8476', '7280', '6457']	['elle', 'celui-là', 'être', 'elle', 'passé', 'anonymes', 'le', 'apporter']	['elle', 'celui-là', 'être', 'elle', 'passé', 'anonymes', 'le', 'apporter', 'acheter']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064530686.json	1691064530.0	chloé	puis euh	['35949']	['35949']	['pouvoir']	['pouvoir']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691054026369.json	1691054026.0	chloé	par chèque mais par carte bancaire	['7212', '16605', '11377', '7212', '4751']	['7212', '16605', '11377', '7212', '4751']	['par', 'chèque', 'cependant', 'par', 'carte_bancaire']	['par', 'chèque', 'cependant', 'par', 'carte_bancaire']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691079117542.json	1691079117.0	chloé	c'est dans le nnaammee nnaammee	['7095', '36480', '7034', '8476', '37779']	['7095', '36480', '7034', '8476', '37779']	"['celui-là', 'être', 'dans', 'le', ""quelqu'un""]"	"['celui-là', 'être', 'dans', 'le', ""quelqu'un""]"	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142103414.json	1691142103.0	cécile	elle s'est fait une entorse au pouce parce que elle est tombée je crois	['9839', '7028', '6190', '8474', '37856', '11709', '7799', '11348', '7028', '2675', '6632', '38796']	['9839', '7028', '6190', '8474', '37856', '11709', '7799', '11348', '7028', '2675', '6632', '38796']	['passé', 'elle', 'faire', 'une', 'gratter_une_blessure', 'au', 'pouce', 'parce_que', 'elle', 'tomber', 'me', 'réfléchir']	['passé', 'elle', 'faire', 'une', 'gratter_une_blessure', 'au', 'pouce', 'parce_que', 'elle', 'tomber', 'me', 'réfléchir']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691065649824.json	1691065649.0	cécile	mais c'est intéressant c'est vraiment	['11377', '7095', '36480', '7095', '36480']	['11377', '7095', '36480', '7095', '36480']	['cependant', 'celui-là', 'être', 'celui-là', 'être']	['cependant', 'celui-là', 'être', 'celui-là', 'être']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690989108556.json	1690989108.0	chloé	et à la frontière on nous a dit non non non il vaut mieux que vous continuiez euh	['11399', '7041', '8476', '8483', '9839', '31672', '9693', '5525', '6480', '9874', '11705', '11351', '7304', '24998']	['11399', '7041', '8476', '8483', '9839', '31672', '9693', '5525', '6480', '11705', '11351', '7304', '24998']	['et', 'à', 'le', 'douane', 'passé', 'nous', 'dire', 'non', 'il', 'prix', 'améliorer', 'que', 'vous', 'continuer']	['et', 'à', 'le', 'douane', 'passé', 'nous', 'dire', 'non', 'il', 'améliorer', 'que', 'vous', 'continuer']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691064349856.json	1691064349.0	chloé	je pense que ça aurait arrangé beaucoup beaucoup de choses si tu veux	['9839', '6632', '38796', '11351', '6906', '5521', '7074', '11318', '28359', '6625', '5441']	['9839', '6632', '38796', '11351', '6906', '5521', '7074', '11318', '28359', '6625', '5441']	['passé', 'me', 'réfléchir', 'que', 'celle-là', 'beaucoup', 'de', 'choses', 'si', 'toi', 'vouloir']	['passé', 'me', 'réfléchir', 'que', 'celle-là', 'beaucoup', 'de', 'choses', 'si', 'toi', 'vouloir']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690909115667.json	1690909115.0	chloé	je vais vous montrer tout de suite	['6632', '8142', '7304', '16823', '5596', '7074', '13080']	['6632', '8142', '7304', '16823', '5596', '7074', '13080']	['me', 'aller', 'vous', 'montrer', 'tout', 'de', 'suite_']	['me', 'aller', 'vous', 'montrer', 'tout', 'de', 'suite_']	clapi
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691139475176.json	1691139475.0	chloé	mais je me rends compte que quand je reviens en lorraine euh vous avez vraiment un accent	['11377', '6632', '9026', '6531', '11351', '32874', '6632', '6630', '11709', '2704', '7304', '32761', '2627', '6609']	['11377', '6632', '6531', '11351', '32874', '6632', '6630', '11709', '2704', '7304', '32761', '2627']	['cependant', 'me', 'rendre', 'inventer', 'que', 'quand', 'me', 'retourner', 'au', 'ville', 'vous', 'avoir', 'un', 'serrer_la_main']	['cependant', 'me', 'inventer', 'que', 'quand', 'me', 'retourner', 'au', 'ville', 'vous', 'avoir', 'un']	tcof
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152554907.json	1691152554.0	cécile	mais oui mais les parents d'olivier je sais pas ce qu'ils nous racontaient	['11377', '5584', '11377', '8477', '35062', '7074', '3211', '9839', '6632', '16885', '5526', '16080', '7032', '31672', '6461']	['11377', '5584', '11377', '8477', '35062', '7074', '4744', '9839', '6632', '16885', '5526', '7032', '31672', '6461']	['cependant', 'oui', 'cependant', 'les', 'parents', 'de', 'olivier', 'passé', 'me', 'savoir', 'non', 'ce', 'ils', 'nous', 'raconter']	['cependant', 'oui', 'cependant', 'les', 'parents', 'de', 'monsieur', 'passé', 'me', 'savoir', 'non', 'ils', 'nous', 'raconter']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691141915075.json	1691141915.0	chloé	tu tues	['6625', '6071']	['6625', '6071']	['toi', 'silence']	['toi', 'silence']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691057976805.json	1691057976.0	chloé	il s'est rapproché près du maître de maison et lui a donné un coup derrière la tête	['9839', '6480', '6878', '5367', '2457', '7074', '2317', '11399', '6481', '9000', '5443', '8476', '2673']	['9839', '6480', '6878', '5367', '2457', '7074', '2317', '11399', '6481', '9000', '5443', '8476', '2673']	['passé', 'il', 'se_rapprocher', 'à_côté_de', 'maître', 'de', 'maison', 'et', 'lui', 'donner_un_coup', 'derrière', 'le', 'tête']	['passé', 'il', 'se_rapprocher', 'à_côté_de', 'maître', 'de', 'maison', 'et', 'lui', 'donner_un_coup', 'derrière', 'le', 'tête']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691066526839.json	1691066526.0	cécile	suites de syllabes incompréhensibles	['13080', '7074', '32722', '15329']	['13080', '7074', '32722', '15329']	['suite_', 'de', 'syllabe', 'incompréhensible']	['suite_', 'de', 'syllabe', 'incompréhensible']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690968844555.json	1690968844.0	chloé	donc au pacheco tout est vide	['11709', '2704', '5596', '36480', '26527']	['11709', '2704', '5596', '36480', '26527']	['au', 'ville', 'tout', 'être', 'vide']	['au', 'ville', 'tout', 'être', 'vide']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691068922114.json	1691068922.0	cécile	comment euh	['22619']	['22619']	['comment']	['comment']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690988313741.json	1690988313.0	chloé	la recommandation du	['8476', '7074']	['8476', '7074']	['le', 'de']	['le', 'de']	crfp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691142262703.json	1691142262.0	cécile	les spaghettis	['8477', '2383']	['8477', '2383']	['les', 'spaghettis']	['les', 'spaghettis']	tufs
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690904963674.json	1690904963.0	chloé	quand on peut mais pas trop cher	['32874', '31672', '35949', '11377', '5526', '25708', '4589']	['32874', '31672', '35949', '11377', '5526', '25708', '4589']	['quand', 'nous', 'pouvoir', 'cependant', 'non', 'trop', 'cher']	['quand', 'nous', 'pouvoir', 'cependant', 'non', 'trop', 'cher']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691062567974.json	1691062567.0	cécile	et le mendiant s'est retrouvé à nouveau mendiant	['11399', '9839', '8476', '4723', '32814', '37163', '4723']	['11399', '9839', '8476', '4723', '32814', '37163', '4723']	['et', 'passé', 'le', 'indigent', 'terminer', 'une_autre_fois', 'indigent']	['et', 'passé', 'le', 'indigent', 'terminer', 'une_autre_fois', 'indigent']	frenchoralnarrative
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690905450687.json	1690905450.0	chloé	et je j'ai compris	['11399', '9839', '6632', '11697']	['11399', '9839', '6632', '11697']	['et', 'passé', 'me', 'comprendre']	['et', 'passé', 'me', 'comprendre']	cfpp
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690965182704.json	1690965182.0	cécile	et elle vient devant	['11399', '7028', '32669', '5438']	['11399', '7028', '32669', '5438']	['et', 'elle', 'venir', 'devant']	['et', 'elle', 'venir', 'devant']	cfpb
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691056521417.json	1691056521.0	cécile	c'est bien c'est cette carte que j'aurai besoin	['7095', '36480', '5397', '7095', '36480', '8476', '5513', '11351', '6632', '37160']	['7095', '36480', '5397', '7095', '36480', '8476', '5513', '11351', '6632', '37160']	['celui-là', 'être', 'heureusement', 'celui-là', 'être', 'le', 'carte', 'que', 'me', 'besoin']	['celui-là', 'être', 'heureusement', 'celui-là', 'être', 'le', 'carte', 'que', 'me', 'besoin']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691066780989.json	1691066780.0	cécile	puis il y a en nonante-cinq nonante-trois nonante-quatre par là	['35949', '9001', '11709', '2629', '2630', '7212', '5375']	['9001', '11709', '2629', '2630', '7212', '5375']	['pouvoir', 'il_y_a', 'au', 'trois', 'quatre', 'par', 'là']	['il_y_a', 'au', 'trois', 'quatre', 'par', 'là']	ofrom
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691152349956.json	1691152349.0	cécile	et euh elle fait une étude sur euh sur les doudous et l'attachement aux doudous	['11399', '7028', '6190', '8474', '6998', '5451', '5451', '8477', '2623', '11399', '8476', '31299', '7041', '34076']	['11399', '7028', '6190', '8474', '6998', '5451', '5451', '8477', '4945', '11399', '8476', '31299', '7041', '4945']	['et', 'elle', 'faire', 'une', 'corriger', 'sur', 'sur', 'les', 'renard', 'et', 'le', 'action_médico-sociale_précoce', 'à', 'poussin']	['et', 'elle', 'faire', 'une', 'corriger', 'sur', 'sur', 'les', 'peluche', 'et', 'le', 'action_médico-sociale_précoce', 'à', 'peluche']	valibel
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691056412246.json	1691056412.0	cécile	alors c'est madame nnaammee qui est le professeur	['7095', '36480', '4744', '36935', '9857', '36480', '8476', '2457']	['7095', '36480', '36935', '9857', '36480', '8476', '2457']	['celui-là', 'être', 'monsieur', 'haut_du_corps', 'anonymes', 'être', 'le', 'maître']	['celui-là', 'être', 'haut_du_corps', 'anonymes', 'être', 'le', 'maître']	fleuron
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691069806739.json	1691069806.0	cécile	-être que nnaammee l'a elle est en face de moi	['36480', '11351', '36935', '8476', '32761', '7028', '36480', '27365', '7074', '6632']	['36480', '11351', '36935', '8476', '32761', '7028', '36480', '27365', '7074', '6632']	['être', 'que', 'haut_du_corps', 'le', 'avoir', 'elle', 'être', 'en_face', 'de', 'me']	['être', 'que', 'haut_du_corps', 'le', 'avoir', 'elle', 'être', 'en_face', 'de', 'me']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1691079306374.json	1691079306.0	chloé	par euh un outil ben oui non	['7212', '2627', '9883', '5584', '5525']	['7212', '2627', '9883', '5584', '5525']	['par', 'un', 'outil', 'oui', 'non']	['par', 'un', 'outil', 'oui', 'non']	reunions
/data/macairec/PhD/Grammaire/corpus/output_jsonPE/orfeo/all_output_orfeo/requestsPostEdition1690963640953.json	1690963640.0	cécile	euh ok	['31410']	['31410']	"[""d'accord""]"	"[""d'accord""]"	cfpb
